matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
UVA20242027,M,Mexicana,Cancún,,Nuevo,Itzimná,Prepa Abierta,nan,Licenciatura,Lic. en Derecho,Vespertino,2024-B
UVA20242789,F,Mexicana,Tizimín,2003-03-01,Reinscrito,Centro,CONALEP Mérida,Tizimín,Ingeniería,Lic. en Arquitectura,Vespertino,Enero-Junio
UVA20248803,,Mexicana,Tizimín,,Equivalencia,nan,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Vespertino,Agosto-Diciembre
UVA20246726,F,Mexicana,Valladolid,,Nuevo,Itzimná,nan,Tizimín,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
UVA20243164,M,Mexicana,Tizimín,,Reinscrito,Itzimná,nan,"Mérida, Yucatán",Licenciatura,Lic. en Contabilidad,Matutino,2024-B
UVA20247068,M,Mexicana,Cancún,,Equivalencia,centro,nan,nan,Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
UVA20246717,F,Mexicana,Cancún,,Repetidor,centro,nan,Umán,Licenciatura,Ing. Civil,Matutino,2024-B
UVA20249626,M,Mexicana,Mérida,,Nuevo,Itzimná,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Gastronomía,Matutino,2023-A
UVA20242674,F,Mexicana,Cancún,,Nuevo,Centro,Prepa Abierta,nan,Licenciatura,Lic. en Diseño de Modas,Matutino,2024-B
UVA20247085,F,Mexicana,Cancún,,Nuevo,Chuburná,nan,"Mérida, Yucatán",Ingeniería,Lic. en Criminología,Vespertino,Agosto-Diciembre
UVA20241345,M,Mexicana,,,Nuevo,CENTRO,CONALEP Mérida,Umán,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
UVA20246268,F,Mexicana,Mérida,,Reinscrito,nan,nan,nan,Licenciatura,Lic. en Diseño de Modas,Matutino,2024-B
UVA20249550,M,Mexicana,Valladolid,,Reinscrito,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Derecho,Vespertino,2024-B
UVA20245972,M,Mexicana,Tizimín,,Repetidor,Chuburná,nan,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
UVA20247546,F,Mexicana,Tizimín,,Repetidor,Francisco de Montejo,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Educación,Matutino,Agosto-Diciembre
UVA20247293,F,Mexicana,Mérida,,Equivalencia,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Odontología,Vespertino,2023-A
UVA20242351,,Mexicana,Valladolid,,Reinscrito,Itzimná,CBTIS 95,Tizimín,Licenciatura,Lic. en Odontología,Matutino,2024-B
UVA20247257,F,Mexicana,,,Repetidor,nan,Prepa Abierta,Kanasín,Licenciatura,Lic. en Arquitectura,Matutino,2024-B
UVA20242254,F,Mexicana,Cancún,1996-01-30,Equivalencia,Chuburná,nan,"Mérida, Yucatán",Licenciatura,Ing. Civil,Vespertino,Enero-Junio
UVA20246947,F,Mexicana,Cancún,2000-02-21,Equivalencia,Francisco de Montejo,Prepa Abierta,Kanasín,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20248320,M,Mexicana,Tizimín,,Reinscrito,Centro,nan,Kanasín,Licenciatura,Lic. en Educación,Vespertino,Enero-Junio
UVA20249987,F,Mexicana,Mérida,,Nuevo,Itzimná,nan,Tizimín,Licenciatura,Lic. en Derecho,Vespertino,Enero-Junio
UVA20241570,F,Mexicana,Valladolid,,Reinscrito,nan,nan,Tizimín,Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
UVA20248618,F,Mexicana,Valladolid,,Nuevo,Centro,nan,Tizimín,Licenciatura,Lic. en Fisioterapia,Matutino,Enero-Junio
UVA20249925,M,Mexicana,,,Equivalencia,Chuburná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Matutino,Enero-Junio
UVA20244910,F,Mexicana,Tizimín,1997-01-08,Repetidor,Centro,nan,Tizimín,Ingeniería,Lic. en Gastronomía,Vespertino,Enero-Junio
UVA20249114,F,Mexicana,Mérida,,Repetidor,Centro,Prepa Abierta,Umán,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20249122,F,Mexicana,Cancún,,Reinscrito,nan,CONALEP Mérida,Tizimín,Licenciatura,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20242728,F,Mexicana,Cancún,,Nuevo,nan,nan,Tizimín,Ingeniería,Ing. Civil,Matutino,2024-B
UVA20245199,F,Mexicana,Mérida,,Repetidor,nan,nan,Tizimín,Licenciatura,Lic. en Contabilidad,Matutino,Agosto-Diciembre
UVA20243869,,Mexicana,Tizimín,,Reinscrito,nan,nan,Kanasín,Ingeniería,Lic. en Educación,Matutino,2023-A
UVA20244223,M,Mexicana,Tizimín,,Reinscrito,Itzimná,CONALEP Mérida,Umán,Ingeniería,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
UVA20244116,M,Mexicana,Cancún,1999-03-03,Repetidor,Chuburná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Fisioterapia,Matutino,Agosto-Diciembre
UVA20247112,F,Mexicana,Tizimín,,Repetidor,Francisco de Montejo,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Enfermería,Vespertino,2024-B
UVA20248674,M,Mexicana,Valladolid,,Nuevo,centro,CONALEP Mérida,Kanasín,Licenciatura,Lic. en Admin. de Empresas,Vespertino,2024-B
UVA20248321,M,Mexicana,Mérida,,Repetidor,Centro,Prepa Abierta,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20244697,F,Mexicana,Valladolid,,Repetidor,nan,CBTIS 95,nan,Licenciatura,Lic. en Gastronomía,Vespertino,2024-B
UVA20245405,F,Mexicana,Cancún,2002-08-02,Equivalencia,Francisco de Montejo,nan,"Mérida, Yucatán",Ingeniería,Lic. en Criminología,Vespertino,2024-B
UVA20249704,M,Mexicana,,,Reinscrito,Francisco de Montejo,nan,Tizimín,Ingeniería,Ing. Civil,Vespertino,2024-B
UVA20249417,F,Mexicana,Valladolid,,Reinscrito,Itzimná,nan,Tizimín,Ingeniería,Lic. en Derecho,Vespertino,2024-B
UVA20241593,M,Mexicana,Valladolid,,Repetidor,Francisco de Montejo,CBTIS 95,Umán,Licenciatura,Ing. en Procesos de Manufactura,Matutino,Agosto-Diciembre
UVA20245309,F,Mexicana,Valladolid,,Repetidor,Centro,nan,nan,Licenciatura,Lic. en Arquitectura,Vespertino,2023-A
UVA20245586,F,Mexicana,,,Nuevo,centro,nan,nan,Ingeniería,Lic. en Gastronomía,Matutino,Agosto-Diciembre
UVA20248418,F,Mexicana,,,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Derecho,Vespertino,Agosto-Diciembre
UVA20245490,F,Mexicana,,1996-10-15,Reinscrito,Chuburná,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,Enero-Junio
UVA20247579,F,Mexicana,Tizimín,,Reinscrito,nan,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Vespertino,2024-B
UVA20244096,,Mexicana,Mérida,,Nuevo,Centro,Prepa Abierta,Tizimín,Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
UVA20248757,F,Mexicana,Valladolid,,Nuevo,nan,CBTIS 95,Tizimín,Ingeniería,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20249673,M,Mexicana,Tizimín,,Repetidor,Itzimná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Matutino,Agosto-Diciembre
UVA20247714,M,Mexicana,,,Repetidor,Itzimná,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20246000,F,Mexicana,Mérida,2000-06-30,Repetidor,Chuburná,nan,nan,Ingeniería,Lic. en Contabilidad,Vespertino,2024-B
UVA20243060,F,Mexicana,Valladolid,2005-06-28,Nuevo,Francisco de Montejo,CBTIS 95,nan,Licenciatura,Lic. en Psicología,Matutino,Agosto-Diciembre
UVA20245246,M,Mexicana,Tizimín,,Repetidor,Chuburná,CBTIS 95,Kanasín,Licenciatura,Lic. en Fisioterapia,Matutino,Enero-Junio
UVA20242701,,Mexicana,Mérida,,Repetidor,centro,CBTIS 95,nan,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,2024-B
UVA20246635,F,Mexicana,Cancún,1997-01-12,Equivalencia,Francisco de Montejo,nan,"Mérida, Yucatán",Licenciatura,Lic. en Nutrición,Vespertino,Enero-Junio
UVA20243683,F,Mexicana,,,Equivalencia,Itzimná,nan,"Mérida, Yucatán",Licenciatura,Ing. Civil,Matutino,2023-A
UVA20244951,M,Mexicana,,2002-09-26,Repetidor,Itzimná,CONALEP Mérida,Tizimín,Licenciatura,Ing. Civil,Vespertino,2023-A
UVA20244706,M,Mexicana,Tizimín,,Reinscrito,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Nutrición,Vespertino,2023-A
UVA20244025,M,Mexicana,Cancún,2001-07-27,Reinscrito,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Nutrición,Matutino,2024-B
UVA20246797,M,Mexicana,,,Equivalencia,CENTRO,CBTIS 95,nan,Ingeniería,Lic. en Educación,Vespertino,Enero-Junio
UVA20246065,M,Mexicana,Mérida,,Reinscrito,centro,CBTIS 95,Umán,Ingeniería,Lic. en Enfermería,Matutino,Enero-Junio
UVA20242680,,Mexicana,,2005-02-18,Reinscrito,centro,CBTIS 95,Umán,Ingeniería,Lic. en Gastronomía,Matutino,Agosto-Diciembre
UVA20243863,,Mexicana,Tizimín,2001-04-20,Nuevo,Francisco de Montejo,CONALEP Mérida,nan,Ingeniería,Ing. Civil,Matutino,Enero-Junio
UVA20244689,M,Mexicana,Mérida,1997-05-09,Reinscrito,Francisco de Montejo,CONALEP Mérida,Tizimín,Ingeniería,Lic. en Arquitectura,Matutino,Enero-Junio
UVA20244835,M,Mexicana,Valladolid,,Equivalencia,Chuburná,nan,nan,Ingeniería,Lic. en Odontología,Vespertino,2023-A
UVA20242288,F,Mexicana,Tizimín,,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Gastronomía,Vespertino,2024-B
UVA20244787,F,Mexicana,Mérida,,Reinscrito,Itzimná,CBTIS 95,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
UVA20243313,F,Mexicana,Valladolid,,Reinscrito,Chuburná,CONALEP Mérida,nan,Licenciatura,Lic. en Nutrición,Matutino,2023-A
UVA20245815,M,Mexicana,Tizimín,,Nuevo,Centro,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Odontología,Vespertino,2023-A
UVA20246859,F,Mexicana,Cancún,2003-09-09,Repetidor,centro,CONALEP Mérida,Umán,Licenciatura,Lic. en Enfermería,Vespertino,2024-B
UVA20245433,M,Mexicana,Valladolid,1997-10-03,Repetidor,Francisco de Montejo,nan,Umán,Licenciatura,Lic. en Enfermería,Vespertino,Enero-Junio
UVA20247591,M,Mexicana,Tizimín,,Reinscrito,Chuburná,CONALEP Mérida,nan,Licenciatura,Lic. en Psicología,Matutino,2024-B
UVA20248569,M,Mexicana,Cancún,2002-06-05,Repetidor,Chuburná,nan,Kanasín,Ingeniería,Ing. Civil,Vespertino,Enero-Junio
UVA20243773,M,Mexicana,Cancún,,Reinscrito,Itzimná,nan,nan,Ingeniería,Lic. en Educación,Vespertino,2023-A
UVA20246384,F,Mexicana,Cancún,,Equivalencia,Chuburná,nan,nan,Ingeniería,Lic. en Diseño de Modas,Vespertino,Enero-Junio
UVA20242187,,Mexicana,Mérida,,Reinscrito,centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Fisioterapia,Vespertino,Agosto-Diciembre
UVA20244156,M,Mexicana,Cancún,,Equivalencia,Francisco de Montejo,nan,nan,Ingeniería,Ing. Civil,Vespertino,2024-B
UVA20247499,F,Mexicana,Cancún,2004-07-16,Repetidor,CENTRO,CONALEP Mérida,Umán,Licenciatura,Lic. en Psicología,Vespertino,2023-A
UVA20249403,F,Mexicana,Tizimín,,Repetidor,Francisco de Montejo,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,2024-B
UVA20245741,,Mexicana,,1998-06-06,Reinscrito,CENTRO,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,2024-B
UVA20249838,M,Mexicana,Mérida,1997-09-05,Repetidor,Francisco de Montejo,CBTIS 95,Tizimín,Licenciatura,Lic. en Odontología,Matutino,2023-A
UVA20246656,F,Mexicana,,,Reinscrito,Centro,CONALEP Mérida,nan,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20244248,F,Mexicana,Mérida,1996-06-07,Nuevo,centro,Prepa Abierta,nan,Licenciatura,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
UVA20245112,M,Mexicana,,2002-08-06,Nuevo,CENTRO,nan,Umán,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,Enero-Junio
UVA20248844,M,Mexicana,Mérida,,Nuevo,Francisco de Montejo,nan,Kanasín,Licenciatura,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
UVA20244245,M,Mexicana,Cancún,,Nuevo,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Psicología,Matutino,2023-A
UVA20244149,M,Mexicana,,,Nuevo,nan,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Vespertino,2024-B
UVA20246728,F,Mexicana,Valladolid,1996-01-12,Nuevo,Itzimná,CONALEP Mérida,nan,Licenciatura,Lic. en Criminología,Vespertino,Agosto-Diciembre
UVA20249400,,Mexicana,,,Reinscrito,Itzimná,CONALEP Mérida,Umán,Licenciatura,Ing. Civil,Vespertino,2023-A
UVA20242888,F,Mexicana,,2005-04-03,Equivalencia,Chuburná,nan,nan,Ingeniería,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20246439,F,Mexicana,Mérida,,Nuevo,Itzimná,CBTIS 95,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20246290,M,Mexicana,,,Reinscrito,Itzimná,nan,Tizimín,Licenciatura,Lic. en Nutrición,Matutino,Agosto-Diciembre
UVA20242488,,Mexicana,Mérida,,Reinscrito,nan,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Derecho,Matutino,Enero-Junio
UVA20246160,,Mexicana,,,Reinscrito,CENTRO,nan,Tizimín,Licenciatura,Lic. en Enfermería,Matutino,2024-B
UVA20242433,F,Mexicana,Valladolid,1998-12-27,Equivalencia,Chuburná,Prepa Abierta,nan,Licenciatura,Lic. en Psicología,Vespertino,2023-A
UVA20243060,F,Mexicana,Valladolid,,Nuevo,Itzimná,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Diseño de Modas,Matutino,2024-B
UVA20249752,M,Mexicana,Valladolid,,Reinscrito,nan,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Enfermería,Vespertino,2024-B
UVA20245459,F,Mexicana,Mérida,,Repetidor,nan,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Psicología,Matutino,2023-A
UVA20244650,M,Mexicana,Cancún,,Equivalencia,centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2024-B
UVA20245801,M,Mexicana,Tizimín,,Equivalencia,Francisco de Montejo,Prepa Abierta,Kanasín,Licenciatura,Lic. en Diseño de Modas,Vespertino,Enero-Junio
UVA20248461,F,Mexicana,Valladolid,2004-06-04,Nuevo,CENTRO,nan,"Mérida, Yucatán",Licenciatura,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
UVA20243744,M,Mexicana,Tizimín,,Repetidor,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Criminología,Vespertino,Agosto-Diciembre
UVA20249994,M,Mexicana,Cancún,,Reinscrito,Centro,nan,Umán,Licenciatura,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20247674,F,Mexicana,Mérida,2003-08-27,Repetidor,Francisco de Montejo,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Ing. Civil,Matutino,Enero-Junio
UVA20242063,F,Mexicana,Tizimín,2002-09-05,Reinscrito,Itzimná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Ing. Civil,Matutino,Enero-Junio
UVA20243552,M,Mexicana,,2000-03-25,Reinscrito,nan,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Vespertino,2023-A
UVA20244657,M,Mexicana,Valladolid,,Equivalencia,Chuburná,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Ing. Civil,Matutino,Enero-Junio
UVA20241649,F,Mexicana,Mérida,,Nuevo,nan,CONALEP Mérida,nan,Licenciatura,Ing. en Procesos de Manufactura,Matutino,Agosto-Diciembre
UVA20244916,,Mexicana,Tizimín,1998-03-19,Reinscrito,CENTRO,nan,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,Enero-Junio
UVA20241599,M,Mexicana,,,Repetidor,Chuburná,nan,Kanasín,Licenciatura,Lic. en Derecho,Matutino,2024-B
UVA20246388,F,Mexicana,Tizimín,,Equivalencia,centro,nan,nan,Ingeniería,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
UVA20244862,F,Mexicana,Cancún,,Nuevo,Centro,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Odontología,Vespertino,Enero-Junio
UVA20245044,M,Mexicana,Cancún,,Equivalencia,nan,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Matutino,2023-A
UVA20247650,M,Mexicana,,,Reinscrito,Itzimná,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Diseño de Modas,Matutino,Enero-Junio
UVA20242659,M,Mexicana,Tizimín,1997-02-22,Reinscrito,centro,CONALEP Mérida,nan,Ingeniería,Lic. en Diseño de Modas,Matutino,2024-B
UVA20246663,F,Mexicana,Cancún,,Equivalencia,Francisco de Montejo,Prepa Abierta,nan,Ingeniería,Lic. en Odontología,Vespertino,2023-A
UVA20247769,M,Mexicana,Tizimín,,Nuevo,CENTRO,nan,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
UVA20247682,M,Mexicana,Valladolid,,Repetidor,nan,nan,Tizimín,Licenciatura,Lic. en Criminología,Matutino,Agosto-Diciembre
UVA20246110,M,Mexicana,Valladolid,,Equivalencia,Itzimná,CONALEP Mérida,nan,Ingeniería,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20244910,M,Mexicana,Valladolid,,Nuevo,nan,CONALEP Mérida,nan,Licenciatura,Lic. en Educación,Matutino,2024-B
UVA20248637,F,Mexicana,Mérida,1998-02-07,Equivalencia,CENTRO,CONALEP Mérida,Umán,Licenciatura,Lic. en Nutrición,Vespertino,Agosto-Diciembre
UVA20248588,M,Mexicana,Mérida,2004-10-10,Nuevo,Francisco de Montejo,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Gastronomía,Matutino,2023-A
UVA20245678,F,Mexicana,,,Nuevo,CENTRO,CBTIS 95,Kanasín,Ingeniería,Lic. en Arquitectura,Matutino,Agosto-Diciembre
UVA20243806,F,Mexicana,,1999-01-21,Reinscrito,Francisco de Montejo,nan,Umán,Licenciatura,Lic. en Odontología,Vespertino,Enero-Junio
UVA20247874,,Mexicana,,,Nuevo,Centro,nan,Kanasín,Licenciatura,Ing. Civil,Matutino,2024-B
UVA20248738,F,Mexicana,Cancún,,Repetidor,nan,Prepa Abierta,Umán,Ingeniería,Lic. en Nutrición,Matutino,Agosto-Diciembre
UVA20243427,M,Mexicana,Cancún,,Nuevo,nan,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Vespertino,2023-A
UVA20247801,F,Mexicana,Cancún,1995-02-28,Nuevo,centro,nan,Kanasín,Licenciatura,Lic. en Psicología,Matutino,Agosto-Diciembre
UVA20241380,F,Mexicana,Valladolid,,Reinscrito,Francisco de Montejo,nan,Umán,Ingeniería,Lic. en Diseño de Modas,Vespertino,Agosto-Diciembre
UVA20242857,F,Mexicana,Cancún,2002-10-31,Equivalencia,centro,CONALEP Mérida,nan,Licenciatura,Lic. en Criminología,Vespertino,2024-B
UVA20247997,M,Mexicana,Mérida,,Repetidor,Centro,CBTIS 95,nan,Licenciatura,Lic. en Criminología,Matutino,Agosto-Diciembre
UVA20243138,,Mexicana,,,Equivalencia,Francisco de Montejo,CBTIS 95,nan,Ingeniería,Lic. en Criminología,Vespertino,2023-A
UVA20248878,F,Mexicana,Cancún,1999-03-08,Repetidor,Chuburná,Prepa Abierta,Kanasín,Ingeniería,Lic. en Derecho,Matutino,2023-A
UVA20248886,F,Mexicana,,2003-11-21,Equivalencia,CENTRO,CONALEP Mérida,Umán,Ingeniería,Lic. en Nutrición,Matutino,Enero-Junio
UVA20241890,M,Mexicana,Mérida,1999-12-19,Repetidor,Francisco de Montejo,nan,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20246513,M,Mexicana,,,Repetidor,Francisco de Montejo,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Nutrición,Vespertino,Agosto-Diciembre
UVA20248846,M,Mexicana,Mérida,,Nuevo,Itzimná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
UVA20241001,M,Mexicana,Valladolid,2000-10-25,Nuevo,Chuburná,nan,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Matutino,Enero-Junio
UVA20241227,F,Mexicana,Mérida,2003-10-30,Repetidor,Itzimná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20245400,F,Mexicana,Mérida,1996-03-07,Nuevo,Itzimná,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Psicología,Matutino,2024-B
UVA20247096,F,Mexicana,Cancún,,Repetidor,CENTRO,Preparatoria Estatal No. 1,nan,Ingeniería,Lic. en Fisioterapia,Matutino,Enero-Junio
UVA20247215,F,Mexicana,Valladolid,2005-07-07,Equivalencia,Chuburná,CBTIS 95,Umán,Ingeniería,Ing. Civil,Matutino,2023-A
UVA20245695,F,Mexicana,Valladolid,2002-12-07,Reinscrito,nan,Prepa Abierta,Kanasín,Ingeniería,Lic. en Diseño de Modas,Matutino,2024-B
UVA20249847,,Mexicana,,2002-05-22,Equivalencia,centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Odontología,Vespertino,2024-B
UVA20247504,F,Mexicana,Valladolid,2003-07-05,Reinscrito,nan,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Vespertino,2023-A
UVA20248013,M,Mexicana,Cancún,,Nuevo,Francisco de Montejo,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Criminología,Vespertino,Agosto-Diciembre
UVA20243782,F,Mexicana,Cancún,,Equivalencia,Chuburná,CBTIS 95,nan,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,Enero-Junio
UVA20247142,,Mexicana,Cancún,2005-01-28,Equivalencia,CENTRO,nan,nan,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
UVA20246036,F,Mexicana,,,Reinscrito,Francisco de Montejo,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Arquitectura,Vespertino,2024-B
UVA20244644,F,Mexicana,,,Repetidor,centro,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Nutrición,Vespertino,Agosto-Diciembre
UVA20247260,,Mexicana,,2003-03-15,Nuevo,CENTRO,nan,nan,Licenciatura,Lic. en Nutrición,Matutino,Enero-Junio
UVA20247077,M,Mexicana,Cancún,1995-12-11,Equivalencia,Centro,nan,nan,Ingeniería,Ing. Civil,Matutino,Enero-Junio
UVA20249995,F,Mexicana,Valladolid,,Repetidor,Chuburná,nan,Tizimín,Licenciatura,Lic. en Nutrición,Matutino,2024-B
UVA20245172,,Mexicana,Tizimín,,Repetidor,CENTRO,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Criminología,Matutino,2023-A
UVA20248011,,Mexicana,Tizimín,,Nuevo,nan,CONALEP Mérida,nan,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20248002,F,Mexicana,Tizimín,,Repetidor,nan,Prepa Abierta,Tizimín,Licenciatura,Lic. en Enfermería,Vespertino,2023-A
UVA20245364,,Mexicana,,1999-12-04,Equivalencia,CENTRO,CBTIS 95,Umán,Licenciatura,Lic. en Nutrición,Vespertino,2023-A
UVA20249852,M,Mexicana,Mérida,,Nuevo,Francisco de Montejo,Prepa Abierta,Kanasín,Ingeniería,Lic. en Gastronomía,Vespertino,2024-B
UVA20242812,F,Mexicana,Cancún,1998-08-04,Reinscrito,centro,nan,Tizimín,Licenciatura,Lic. en Contabilidad,Matutino,Agosto-Diciembre
UVA20244300,M,Mexicana,Valladolid,,Repetidor,nan,nan,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,2024-B
UVA20249155,M,Mexicana,Tizimín,,Equivalencia,Francisco de Montejo,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
UVA20243625,F,Mexicana,Valladolid,,Equivalencia,CENTRO,CONALEP Mérida,Umán,Ingeniería,Lic. en Admin. de Empresas,Matutino,2023-A
UVA20245409,M,Mexicana,Mérida,2004-06-23,Reinscrito,Francisco de Montejo,nan,Umán,Licenciatura,Lic. en Diseño de Modas,Matutino,Agosto-Diciembre
UVA20245254,F,Mexicana,Tizimín,,Equivalencia,Centro,CBTIS 95,Umán,Licenciatura,Lic. en Diseño de Modas,Vespertino,2024-B
UVA20242234,,Mexicana,Mérida,,Reinscrito,Itzimná,CONALEP Mérida,nan,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,2023-A
UVA20242578,F,Mexicana,,,Reinscrito,centro,nan,Tizimín,Licenciatura,Lic. en Nutrición,Matutino,2024-B
UVA20247940,,Mexicana,Tizimín,,Nuevo,CENTRO,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Odontología,Matutino,Enero-Junio
UVA20243899,M,Mexicana,Tizimín,,Nuevo,Francisco de Montejo,CONALEP Mérida,nan,Licenciatura,Lic. en Fisioterapia,Matutino,Enero-Junio
UVA20246781,F,Mexicana,,,Equivalencia,nan,CBTIS 95,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20248644,F,Mexicana,Tizimín,1999-09-02,Reinscrito,nan,CONALEP Mérida,nan,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,Agosto-Diciembre
UVA20246678,M,Mexicana,Tizimín,1996-05-29,Equivalencia,nan,Prepa Abierta,Tizimín,Ingeniería,Lic. en Nutrición,Matutino,Enero-Junio
UVA20243055,F,Mexicana,Tizimín,,Reinscrito,Itzimná,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20246693,M,Mexicana,Mérida,1996-07-27,Repetidor,CENTRO,CBTIS 95,Tizimín,Ingeniería,Lic. en Derecho,Vespertino,2024-B
UVA20246869,,Mexicana,Valladolid,,Repetidor,Itzimná,Prepa Abierta,Umán,Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
