matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,modalidad,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
1817028,F,mexicano,Sinaloa,2003-02-10,Equivalencia,Brisas,PREPARATORIA YUCATAN,Escolarizada,"Calle 61 # 551 x 70 y 72, Col. Centro, CP. 97000 Mérida, Yucatán",LIC,Odontología,MAT,Enero-Junio
1835038,M,MX,Quintana Roo,1998-11-01,Nuevo,San Antonio Kaua,JOSE MARIA MORELOS Y PAVON,Mixto/Sabatino,"Calle 15 Poniente 109, 97190 Mérida, Yucatán",LIC,Derecho MIX,Matutino,Septiembre-Diciembre
1817026,H,México,Chiapas,10/10/1999,Repetidor,Mulsay,COLEGIO AMERICANO,Escolarizada,"C. 72 499, Barrio de Santiago, Centro, 97000 Mérida, Yuc.",LIC,Odontología,MAT,Enero-Junio
1804017,M,Mexicana,Tamaulipas,2002-06-25,Equivalencia,García Ginerés,UNIVERSIDAD DE MUNDO MAYA,Escolarizada,"Calle 51 por 50 y 48 #472 Col. Centro, C.P.97000, Mérida, Yucatán",LIC,Gastronomía Escolar,VESP,Enero-Abril
1817036,Masculino,Mexicana,Yucatán,02-17-1995,Reinscrito,Wallis,UVM,Escolarizada,"Calle 79 500, Dzityá Polígono, 97302 Mérida, Yucatán",LIC,Odontología,Matutino,Enero-Junio
1808048,H,MX,Monterrey,09/01/1995,Reinscrito,Dolores Otero,COBAY CUZAMA,Escolarizada,"Km 2 carretera Cuzama Homun, Cuzamá, Yucatán",LIC,Derecho Escolar,Matutino,Enero-Abril
1814004,M,MX,Baja California,1995-11-28,Nuevo,Itzimná,COLEGIO SAN AGUSTIN,Escolarizada,"C. 58 480B, 97000 Mérida, Yucatán",LIC,Administración de Empresas Escolar,MAT,Enero-Abril
1817042,F,mexicano,Aguascalientes,11-17-1997,Equivalencia,Wallis,PREPARATORIA MIGUEL ANGEL,Escolarizada,"Calle 5 Sur N, 97139 Mérida, Yucatán",LIC,Odontología,VESP,Enero-Junio
1812047,Fem,Mexicana,Quintana Roo,2001-03-05,Reinscrito,Campestre,COBAY HALACHO,Escolarizada,"Calle 20, Colonia Salida, Halachó, Yucatán",LIC,Contaduría Pública Escolar,Vespertino,Septiembre-Diciembre
1817019,Masculino,mexicano,San Lorenzo,02/07/1998,Nuevo,Emiliano Zapata Sur,LA SALLE BOULLEWARES,Escolarizada,"Colina de la Rumorosa no.70 Fracc. Boulevares, Naucalpan, Estado de México.",LIC,Odontología,Vespertino,Agosto-Diciembre
1825047,M,Mexicana,Veracruz,2002-02-09,Repetidor,Pensiones,CARLOS CASTILLO PERAZA,Mixto/Sabatino,"Calle 51, Francisco de Montejo, Mérida, Yucatán",Licenciatura,Nutrición MIX,Matutino,Mayo-Agosto
1831023,Femenino,mexicano,Aguascalientes,10-14-2002,Repetidor,Montes de Amé,UNIVERSIDAD MEXICO AMERICANA DEL NORTE A.C.,Mixto/Sabatino,"Primera s/n, Col. Círculo, CP 88640, Reynosa, Tamaulipas, México",LIC,Ciencias De La Educación MIX,Matutino,Enero-Abril
1817026,Fem,México,Chihuahua,07-18-2001,Nuevo,Miguel Alemán,PLANTEL AZTECA,Escolarizada,"Calle 23 s/n x 44a y 44b CCT 31EBH0004B, Mérida, Mexico, 97219",LIC,Odontología,MAT,Enero-Junio
1812010,Femenino,Mexicana,Veracruz,2000-04-26,Equivalencia,San Ramón Norte,PREPARATORIA 11,Escolarizada,"Calle 59-C LOTE 950, 97000 Mérida, Yucatán",LIC,Contaduría Pública Escolar,Matutino,Mayo-Agosto
1817011,M,México,Aguascalientes,02-01-1998,Reinscrito,Dolores Otero,ALIANZA DE CAMIONEROS,Escolarizada,"C. 64 602, entre 75, 97000 Mérida, Yucatán",Licenciatura,Odontología,MAT,Agosto-Diciembre
1817018,H,México,Aguascalientes,07/06/2002,Repetidor,Pensiones,CBTIS 111 CANCUN,Escolarizada,"Av. Chichen-Itza Supermanzana 1, 77500 Cancún, Q.R.",Licenciatura,Odontología,VESP,Enero-Junio
1817029,M,México,Aguascalientes,22/06/2001,Equivalencia,Ciudad Caucel,SIGLO XXI,Escolarizada,"Calle 21 216, Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
1832039,H,Mexicana,Baja California,12-18-1996,Equivalencia,Emiliano Zapata Sur,CBETIS 120,Mixto/Sabatino,"C. 13 101 por 60, 97205 Mérida, Yucatán",Licenciatura,Contaduría Pública MIX,MAT,Mayo-Agosto
1817029,Femenino,MX,Veracruz,01-23-1998,Nuevo,Chuburná de Hidalgo,INCI - ALEMAN,Escolarizada,"Calle 31-A 520, 97140 Mérida, Yucatán",LIC,Odontología,Matutino,Enero-Junio
1825041,Fem,México,Campeche,04/11/1999,Reinscrito,Montecristo,COLEGIO NACIONAL DE EDUCACIÓN PROFESIONAL TÉCNICA,Mixto/Sabatino,"Calle 59 No. 729, Fraccionamiento Pacabtún, Mérida, Yucatán",Licenciatura,Nutrición MIX,Vespertino,Mayo-Agosto
1817011,F,México,Quintana Roo,2005-05-05,Reinscrito,Montecristo,ESCUELA PREPARATORIA JOSE DOLORES RODRIGUEZ TAMAYO,Escolarizada,"Calle 96 653 X 51A y 59, Ciudad Caucel, 97300 Mérida, Yucatán",Licenciatura,Odontología,VESP,Agosto-Diciembre
1817002,H,MX,Aguascalientes,19/07/1999,Repetidor,Francisco de Montejo,INSTITUTO MEXICO,Escolarizada,"Calle 50 290, Roma, 97218 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1810019,Masculino,México,Chiapas,13/09/1997,Equivalencia,Juan Pablo II,ROGERS HALL,Escolarizada,"Calle 21 No. 131 x 32 y 36 Col. Buenavista, Mérida, Yucatán",LIC,Fisioterapia Escolar,VESP,Mayo-Agosto
1813002,Fem,mexicano,Quintana Roo,1998-08-29,Repetidor,Bojórquez,COBAY YAXCABA,Escolarizada,"C. 22, 97920 Yaxcabá, Yuc.",Licenciatura,Nutrición Escolar,MAT,Mayo-Agosto
1817003,M,mexicano,Monterrey,18/12/2003,Equivalencia,Nueva Kukulcán,CENTRO EDUCATIVO MARIA GONZALEZ PALMA,Escolarizada,"C. 50 454, Centro, 97000 Mérida, Yuc.",Licenciatura,Odontología,VESP,Agosto-Diciembre
1804009,Masculino,Mexicana,Yucatán,2002-08-28,Equivalencia,Montecristo,PREPARATORIA ESTATAL 3,Escolarizada,"Calle 57A 744, 97160 Mérida",Licenciatura,Gastronomía Escolar,VESP,Enero-Abril
1835029,Femenino,Mexicana,Chiapas,14/07/1996,Equivalencia,San Ramón Norte,PLANTEL COBAY SAN JOSE TZAL,Mixto/Sabatino,"Calle 21, 97315 San José Tzal, Yucatán",LIC,Derecho MIX,Matutino,Septiembre-Diciembre
1825037,M,México,Yucatán,01/02/1999,Repetidor,Chuburná de Hidalgo,COBAY CHOLUL,Mixto/Sabatino,"97305 Mérida, Yucatán",LIC,Nutrición MIX,VESP,Septiembre-Diciembre
1817038,F,MX,Aguascalientes,2001-07-03,Nuevo,Ciudad Caucel,PRONACE,Escolarizada,"Calle 62 #685 x 45 y 43, Fracc. Pedregales, C.P. 97300, Cd. Caucel",LIC,Odontología,MAT,Agosto-Diciembre
1825008,F,mexicano,Monterrey,15/04/1997,Reinscrito,Jardines del Norte,SALVADOR ALVARADO,Mixto/Sabatino,"Cll 20 302, 97205 Mérida, Yucatán",Licenciatura,Nutrición MIX,VESP,Septiembre-Diciembre
1816041,Masculino,Mexicana,Quintana Roo,02-13-2000,Repetidor,Chuburná de Hidalgo,INSTITUTO MEXICO,Escolarizada,"Calle 50 290, Roma, 97218 Mérida, Yucatán",LIC,Criminología Escolar,VESP,Mayo-Agosto
1817040,Femenino,MX,Sinaloa,27/07/1999,Equivalencia,Wallis,JOSE MARIA MORELOS Y PAVON,Escolarizada,"Calle 15 Poniente 109, 97190 Mérida, Yucatán",Licenciatura,Odontología,MAT,Enero-Junio
1817020,M,mexicano,Sinaloa,16/03/1999,Reinscrito,Xoclán,CETESC,Escolarizada,"C. 61 496a-por 56 y 58, Centro, 97000 Mérida, Yuc.",Licenciatura,Odontología,Matutino,Enero-Junio
1827019,H,Mexicana,Yucatán,1998-03-06,Repetidor,Juan Pablo II,PREPA 1,Mixto/Sabatino,"en CIL-UADY, Calle 41 entre 14, 97150 Mérida, Yucatán",LIC,Administración de Empresas MIX,Matutino,Mayo-Agosto
1814013,Fem,México,Canada,07-27-1998,Equivalencia,Francisco de Montejo,COBAY KINCHIL,Escolarizada,"Calle 18 SN, Kinchil, Yucatán",LIC,Administración de Empresas Escolar,Vespertino,Septiembre-Diciembre
1831043,Femenino,Mexicana,Aguascalientes,04-20-2003,Equivalencia,Mayapán,COLEGIO DE BACHILLERES QUINTANA ROO,Mixto/Sabatino,"Calle 12 Entre Avenida 30, 77710 Playa del Carmen",Licenciatura,Ciencias De La Educación MIX,VESP,Enero-Abril
1817047,H,México,Michoacán,02-15-2000,Equivalencia,Centro,COLEGIO BACHILLERES DE TABASCO 46,Escolarizada,"Villa las Flores, 86780 Jonuta, Tab.",Licenciatura,Odontología,MAT,Agosto-Diciembre
1801046,Fem,Mexicana,Monterrey,08-21-1996,Nuevo,Las Américas,COBAY TICUL,Escolarizada,"C. 41 X 24 Y 24A Col. Santiago, 97370 Kanasín, Yucatán",LIC,Arquitectura Escolar,Vespertino,Enero-Abril
1814004,H,México,San Lorenzo,14/07/2000,Nuevo,Chuburná de Hidalgo,PREPARATORIA 4,Escolarizada,"En Calle 20 S/N, Colonia Ninguno, Cansahcab, Yucatán",Licenciatura,Administración de Empresas Escolar,VESP,Septiembre-Diciembre
1817003,Femenino,mexicano,Yucatán,2003-02-23,Repetidor,Salvador Alvarado Sur,COLEGIO SAN AGUSTIN,Escolarizada,"C. 58 480B, 97000 Mérida, Yucatán",Licenciatura,Odontología,MAT,Enero-Junio
1815018,Femenino,mexicano,Puebla,18/04/2003,Nuevo,Bojórquez,COLEGIO SAN AGUSTIN,Escolarizada,"C. 58 480B, 97000 Mérida, Yucatán",Licenciatura,Psicología Escolar,VESP,Enero-Abril
1817031,Femenino,mexicano,Ciudad de Mexico,2000-04-29,Equivalencia,Francisco de Montejo,PREPARATORIA 3 UADY,Escolarizada,"Calle 185 sin número X 90-B y 92 San Luis Sur y Avenida 86 Mérida, Yucatán",LIC,Odontología,Matutino,Agosto-Diciembre
1817011,Fem,Mexicana,San Lorenzo,1996-05-09,Repetidor,Las Américas,CECYTE QUINTANA ROO,Escolarizada,"C. 4 Pte. s/n, Maya Pax, Mayapax, 77780 Tulum, Q.R.",Licenciatura,Odontología,MAT,Agosto-Diciembre
1838021,F,MX,Puebla,1995-10-29,Reinscrito,San Antonio Kaua,BETANCOURT - BRISAS,Mixto/Sabatino,"Calle 25 S/N, Brisas del Pasaje, 97144 Mérida, Yuc.",ING,Ingeniería De Procesos De Manufactura MIX,Vespertino,Mayo-Agosto
1816027,Fem,MX,Tamaulipas,10-17-1998,Repetidor,San Ramón Sur,UNIVERSIDAD AUTONOMA DEL CARMEN,Escolarizada,"C. 56 4, Benito Juárez, 24180 Cdad. del Carmen, Camp.",Licenciatura,Criminología Escolar,Vespertino,Septiembre-Diciembre
1838006,F,mexicano,San Lorenzo,14/01/1998,Repetidor,Temozón Norte,COBAY TECOH,Mixto/Sabatino,"Calle 28 Carretera Tecoh - Telchaquillo, Tecoh, Yucatán",Ingeniería,Ingeniería De Procesos De Manufactura MIX,VESP,Septiembre-Diciembre
1817012,Femenino,mexicano,Tabasco,2005-05-27,Equivalencia,San Ramón Sur,PREPARATORIA ESTATAL 3,Escolarizada,"Calle 57A 744, 97160 Mérida",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1814036,Fem,MX,Baja California,24/11/2005,Nuevo,Wallis,IMEI - CIUDAD DE MEXICO,Escolarizada,"Calle 4 242, 08100 Ciudad de México, México",LIC,Administración de Empresas Escolar,Vespertino,Enero-Abril
1817009,Femenino,México,San Lorenzo,31/12/2002,Equivalencia,San Ramón Norte,COBAY CHENKU,Escolarizada,"Calle 32, Por Calle 25 y 27 SN, Residencial del Nte, 97219 Mérida, Yuc.",LIC,Odontología,VESP,Enero-Junio
1817035,M,MX,Tamaulipas,31/03/2001,Nuevo,Emiliano Zapata Sur,COLEGIO MESOAMERICANO,Escolarizada,"Calle 75, 542 A, Centro, Mérida, Yucatán",LIC,Odontología,VESP,Agosto-Diciembre
1827019,M,México,Yucatán,2000-01-12,Repetidor,Miguel Alemán,COBAY TEKIT,Mixto/Sabatino,"Calle 21 entre Calle 44, Tekit, Yucatán",LIC,Administración de Empresas MIX,MAT,Mayo-Agosto
1802004,Masculino,México,Aguascalientes,2002-11-05,Nuevo,Brisas,CONRADO MENENDEZ DIAZ,Escolarizada,"Av Fidel Velázquez 849, 97169 Mérida, Yucatán",Licenciatura,Ciencias De La Educación Escolar,Vespertino,Septiembre-Diciembre
1825034,H,México,Monterrey,1996-03-21,Equivalencia,Chuburná de Hidalgo,CECYTE QUINTANA ROO,Mixto/Sabatino,"C. 4 Pte. s/n, Maya Pax, Mayapax, 77780 Tulum, Q.R.",Licenciatura,Nutrición MIX,MAT,Enero-Abril
1814003,Femenino,mexicano,Monterrey,1996-02-13,Reinscrito,Miguel Alemán,INEVE,Escolarizada,"S. Lorenzo 141, Tlacoquemecatl del Valle, Benito Juárez, 03200 Ciudad de México, México",Licenciatura,Administración de Empresas Escolar,MAT,Mayo-Agosto
1810040,Femenino,México,Chiapas,11/12/1998,Nuevo,Pensiones,COLEGIO DE ESTUDIOS UNIVERSITARIOS DEL MAYAB,Escolarizada,"C. 59 627, Barrio de Santiago, Centro, 97000 Mérida, Yuc.",Licenciatura,Fisioterapia Escolar,Matutino,Enero-Abril
1804023,H,México,Puebla,20/07/1995,Equivalencia,Chuburná de Hidalgo,CBTIS 95,Escolarizada,"Calle 18 No. 300-X 49, Salvador Alvarado Sur, 97190 Mérida, Yuc.",LIC,Gastronomía Escolar,VESP,Septiembre-Diciembre
1808047,M,MX,Michoacán,1995-09-03,Repetidor,Dolores Otero,PREPARATORIA 11,Escolarizada,"Calle 59-C LOTE 950, 97000 Mérida, Yucatán",Licenciatura,Derecho Escolar,Matutino,Mayo-Agosto
1815041,Femenino,México,Tabasco,10-13-2004,Nuevo,Nueva Kukulcán,CENTRO ESCOLAR ROCHAVI,Escolarizada,"C. 76 11-A'-1, Residencial Pensiones VI, 97217 Mérida, Yuc.",Licenciatura,Psicología Escolar,VESP,Mayo-Agosto
1817049,Femenino,México,Sinaloa,1995-04-15,Equivalencia,Altabrisa,COREM MERIDA,Escolarizada,"C. 26 Diag. 112, Las Brisas, 97144 Mérida, Yuc.",LIC,Odontología,MAT,Agosto-Diciembre
1817019,F,MX,San Lorenzo,05-24-2002,Equivalencia,Xoclán,CESMAC,Escolarizada,"C. 65 627, Parque Santiago, Centro, 97000 Centro, Yuc.",LIC,Odontología,VESP,Agosto-Diciembre
1804013,Fem,mexicano,Quintana Roo,1996-05-04,Reinscrito,Francisco de Montejo,PREPARATORIA LIBRE,Escolarizada,"Calle Benito Juárez, Av. Soledad 707, 78430 Soledad de Graciano Sánchez, S.L.P.",LIC,Gastronomía Escolar,Matutino,Septiembre-Diciembre
1817049,Masculino,Mexicana,Puebla,08-12-2005,Equivalencia,Altabrisa,SIGLO XXI,Escolarizada,"Calle 21 216, Mérida, Yucatán",LIC,Odontología,Vespertino,Enero-Junio
1817034,Masculino,mexicano,Yucatán,08-18-1996,Repetidor,Brisas,PREPARATORIA ESTATAL No. 8,Escolarizada,"C. 51, Francisco de Montejo II X 58 y 60, 97203 Mérida, Yucatán",Licenciatura,Odontología,VESP,Agosto-Diciembre
1817004,F,Mexicana,Quintana Roo,08-24-2005,Reinscrito,Miguel Alemán,COLEGIO BACHILLERES DE TABASCO 46,Escolarizada,"Villa las Flores, 86780 Jonuta, Tab.",LIC,Odontología,VESP,Agosto-Diciembre
1816038,H,Mexicana,Tabasco,17/07/2003,Reinscrito,Dzityá,PREPA 7,Escolarizada,"Calle 12, 97149 Mérida, Yucatán",Licenciatura,Criminología Escolar,MAT,Mayo-Agosto
1817009,Fem,Mexicana,Canada,01-05-2005,Reinscrito,Altabrisa,ACUERDO 286,Escolarizada,NA,Licenciatura,Odontología,VESP,Enero-Junio
1817050,Femenino,México,Chiapas,08-17-1999,Equivalencia,Xoclán,UNIVERSIDAD VIZCAYA DE LAS AMÉRICAS,Escolarizada,"Calle 33 #140 Entre calle 20 A y 22 Col, Chuburná de Hidalgo, 97205 Mérida, Yuc.",LIC,Odontología,MAT,Enero-Junio
1815034,H,mexicano,Chihuahua,1998-07-04,Reinscrito,Wallis,COBAY SANTA ROSA,Escolarizada,"Av. 1o. de Mayo x 107 y 109, 97279 Mérida, Yucatán",Licenciatura,Psicología Escolar,VESP,Enero-Abril
1825038,F,Mexicana,Veracruz,2002-04-27,Repetidor,Las Américas,PREPARATORIA ESTATAL 3,Mixto/Sabatino,"Calle 57A 744, 97160 Mérida",Licenciatura,Nutrición MIX,Vespertino,Enero-Abril
1817016,Fem,Mexicana,San Lorenzo,11-20-2001,Repetidor,Altabrisa,INSTITUTO MEXICO,Escolarizada,"Calle 50 290, Roma, 97218 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1817017,F,México,Canada,12-25-1997,Repetidor,San Ramón Norte,COLEGIO BENITO JUAREZ GARCIA,Escolarizada,"C. 107, Santa Rosa, 97279 Mérida, Yuc.",Licenciatura,Odontología,VESP,Agosto-Diciembre
1801012,F,México,Aguascalientes,22/04/1999,Nuevo,Mayapán,UVM,Escolarizada,"Calle 79 500, Dzityá Polígono, 97302 Mérida, Yucatán",Licenciatura,Arquitectura Escolar,Matutino,Septiembre-Diciembre
1802031,M,Mexicana,Puebla,03-03-1998,Nuevo,Montes de Amé,PREPARATORIA ESTATAL CTM #3,Escolarizada,"Calle 57A 744, 97160 Mérida",Licenciatura,Ciencias De La Educación Escolar,VESP,Septiembre-Diciembre
1817043,Fem,mexicano,Chihuahua,2002-08-31,Equivalencia,Dolores Otero,ACUERDO 286,Escolarizada,NA,LIC,Odontología,Matutino,Enero-Junio
1813003,Fem,MX,Sinaloa,31/07/2000,Reinscrito,Altabrisa,JOSEFINA ROSADO DE PATRON,Escolarizada,"Calle 67, NO. 437 entre Calle 40 y Calle 38, Mérida, Yucatán",Licenciatura,Nutrición Escolar,MAT,Septiembre-Diciembre
1832009,Femenino,MX,Baja California,16/03/2001,Equivalencia,Temozón Norte,COBAY CHENKU,Mixto/Sabatino,"Calle 32, Por Calle 25 y 27 SN, Residencial del Nte, 97219 Mérida, Yuc.",Licenciatura,Contaduría Pública MIX,Matutino,Mayo-Agosto
1809045,M,MX,Chihuahua,08/12/2004,Reinscrito,San Ramón Norte,COLEGIO SAN AGUSTIN,Escolarizada,"C. 58 480B, 97000 Mérida, Yucatán",LIC,Enfermería Escolar,MAT,Septiembre-Diciembre
1801001,H,mexicano,Chihuahua,10-21-2003,Reinscrito,Mulsay,LUIS PASTEUR - CAMPECHE,Escolarizada,"Gobernadores No. 295 Huanal, 24070 Campeche, Campeche",Licenciatura,Arquitectura Escolar,Vespertino,Septiembre-Diciembre
1806037,H,MX,Sinaloa,17/10/1995,Reinscrito,Itzimná,PLANTEL COBAY SAN JOSE TZAL,Escolarizada,"Calle 21, 97315 San José Tzal, Yucatán",LIC,Diseño de Modas Escolar,Matutino,Mayo-Agosto
1828028,Femenino,Mexicana,Tamaulipas,16/06/2001,Reinscrito,Bojórquez,BACHILLERATO EN LINEA UADY,Mixto/Sabatino,NA,Licenciatura,Psicología MIX,Matutino,Septiembre-Diciembre
1833046,H,MX,Puebla,18/04/1995,Repetidor,Jardines del Norte,CBTA 13 XMATKUIL,Mixto/Sabatino,"Ex-Hacienda Xmatkuil A.P. 970 Xmatkuil, 97139 Mérida, Yuc.",LIC,Diseño de Modas MIX,Vespertino,Mayo-Agosto
1817030,H,México,Quintana Roo,08-05-2002,Reinscrito,Montecristo,SERAPIO RENDÓN,Escolarizada,"Calle 46-b Serapio Rendon, Mérida, Yucatán CP. 97285",Licenciatura,Odontología,Matutino,Agosto-Diciembre
1827004,Masculino,mexicano,Tabasco,1999-02-17,Reinscrito,Jardines del Norte,ESCUELA PREPARATORIA JOSE DOLORES RODRIGUEZ TAMAYO,Mixto/Sabatino,"Calle 96 653 X 51A y 59, Ciudad Caucel, 97300 Mérida, Yucatán",LIC,Administración de Empresas MIX,MAT,Enero-Abril
1815030,Masculino,México,Tamaulipas,12-15-1996,Repetidor,Jardines del Norte,CENTRO EDUCATIVO MARIA GONZALEZ PALMA,Escolarizada,"C. 50 454, Centro, 97000 Mérida, Yuc.",Licenciatura,Psicología Escolar,MAT,Septiembre-Diciembre
1812022,Fem,Mexicana,Quintana Roo,12-28-1997,Repetidor,Miguel Alemán,COLEGIO DE BACHILLERES QUINTANA ROO,Escolarizada,"Calle 12 Entre Avenida 30, 77710 Playa del Carmen",LIC,Contaduría Pública Escolar,Vespertino,Enero-Abril
1835024,F,México,Yucatán,30/06/2001,Equivalencia,Las Américas,MANUEL CRESCENCIO REJON,Mixto/Sabatino,"C. 69 452, 97000 Mérida, Yucatán",Licenciatura,Derecho MIX,Matutino,Septiembre-Diciembre
1816044,Masculino,MX,Yucatán,16/06/1995,Nuevo,Temozón Norte,PREPARATORIA MODELO,Escolarizada,"Paseo de Montejo No.444, Centro, 97000 Mérida, Yucatán",LIC,Criminología Escolar,VESP,Mayo-Agosto
1817014,F,MX,Canada,2004-11-12,Nuevo,San Antonio Kaua,CBTA IZAMAL 185,Escolarizada,"C. 30 102, Guadalupe, 97540 Izamal, Yuc.",Licenciatura,Odontología,VESP,Enero-Junio
1817007,M,Mexicana,Quintana Roo,09-16-2005,Repetidor,Mulsay,COBAY SOTUTA,Escolarizada,"Calle 20 x 11 carretera a Tibolón, 40 X 11, 97690 Sotuta, Yucatán",LIC,Odontología,VESP,Enero-Junio
1827039,M,mexicano,Chihuahua,2002-11-29,Nuevo,Ciudad Caucel,COREM MERIDA,Mixto/Sabatino,"C. 26 Diag. 112, Las Brisas, 97144 Mérida, Yuc.",LIC,Administración de Empresas MIX,Matutino,Mayo-Agosto
1809045,Fem,Mexicana,Aguascalientes,01/06/1996,Reinscrito,Campestre,INSTITUTO COMERCIAL BANCARIO,Escolarizada,"Calle 62 No. 373, Colonia Centro, Mérida, Yucatán",LIC,Enfermería Escolar,Matutino,Enero-Abril
1804044,F,México,Puebla,2001-10-23,Equivalencia,Bojórquez,SAN AGUSTIN,Escolarizada,"C. 58 480B, 97000 Mérida, Yucatán",LIC,Gastronomía Escolar,Vespertino,Septiembre-Diciembre
1827039,F,MX,Campeche,2005-05-28,Nuevo,San Ramón Sur,COBAY 5,Mixto/Sabatino,"Carretera Federal Peto, Santa Rosa km 5, 97930 Peto, Yucatán",Licenciatura,Administración de Empresas MIX,Vespertino,Enero-Abril
1817024,Femenino,México,Veracruz,1998-05-01,Repetidor,Dzityá,INSTITUTO FELTON,Escolarizada,"Calle 47-A #274 y 276 x 46 y 48 Fracc, Francisco de Montejo, 97203 Mérida, Yuc.",Licenciatura,Odontología,Matutino,Agosto-Diciembre
1832009,M,MX,Ciudad de Mexico,07/07/2003,Equivalencia,Jardines del Norte,COBAY TEKIT,Mixto/Sabatino,"Calle 21 entre Calle 44, Tekit, Yucatán",LIC,Contaduría Pública MIX,VESP,Septiembre-Diciembre
1825012,H,MX,Puebla,08-04-2000,Reinscrito,Brisas,CEMA,Mixto/Sabatino,"Fracc, C. 27 150, San Miguel, 97140 Mérida, Yuc.",Licenciatura,Nutrición MIX,Vespertino,Enero-Abril
1817035,F,MX,Chihuahua,04-17-1996,Repetidor,Montes de Amé,PLANTEL AZTECA,Escolarizada,"Calle 23 s/n x 44a y 44b CCT 31EBH0004B, Mérida, Mexico, 97219",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1832027,H,mexicano,Sinaloa,1995-04-19,Repetidor,San Ramón Norte,CETESC,Mixto/Sabatino,"C. 61 496a-por 56 y 58, Centro, 97000 Mérida, Yuc.",LIC,Contaduría Pública MIX,MAT,Enero-Abril
1817033,Masculino,México,Yucatán,2005-09-04,Reinscrito,Itzimná,COBAY TEKIT,Escolarizada,"Calle 21 entre Calle 44, Tekit, Yucatán",LIC,Odontología,MAT,Enero-Junio
1813005,Masculino,mexicano,San Lorenzo,2004-12-03,Reinscrito,Xoclán,"COMPLUTENSE CENTRO INTEGRADO, INC. SAN LORENZO",Escolarizada,"Mansiones de Monte Sereno, 22 C. 3, San Lorenzo, 00754, Puerto Rico",LIC,Nutrición Escolar,MAT,Septiembre-Diciembre
1801013,F,Mexicana,Yucatán,09/01/2003,Equivalencia,Montecristo,CBTIS 95,Escolarizada,"Calle 18 No. 300-X 49, Salvador Alvarado Sur, 97190 Mérida, Yuc.",LIC,Arquitectura Escolar,Vespertino,Septiembre-Diciembre
1838016,Masculino,MX,Canada,2002-01-14,Repetidor,Mulsay,COREM MERIDA,Mixto/Sabatino,"C. 26 Diag. 112, Las Brisas, 97144 Mérida, Yuc.",ING,Ingeniería De Procesos De Manufactura MIX,MAT,Enero-Abril
1817007,Fem,México,Chihuahua,2003-09-11,Nuevo,Bojórquez,UPP PREPA,Escolarizada,"Av Jacinto Canek 739, Paseo de las Fuentes, 97230 Mérida, Yucatán",LIC,Odontología,VESP,Agosto-Diciembre
1817048,Fem,México,Puebla,23/11/1997,Reinscrito,Las Américas,MEXICANA DEL MAYAB,Escolarizada,"Calle 61 322, 97169 Mérida, Yucatán",LIC,Odontología,VESP,Enero-Junio
1838016,Fem,México,Campeche,12-21-2001,Equivalencia,Bojórquez,UPAV VERACRUZ,Mixto/Sabatino,"CALLE GUILLERMO PRIETO 8, XALAPA VERACRUZ DE IGNACIO DE LA LLAVE",ING,Ingeniería De Procesos De Manufactura MIX,Matutino,Mayo-Agosto
1806047,Fem,México,Chihuahua,09/12/1999,Nuevo,Temozón Norte,INSTITUTO MEXICO,Escolarizada,"Calle 50 290, Roma, 97218 Mérida, Yucatán",Licenciatura,Diseño de Modas Escolar,MAT,Enero-Abril
1817027,Femenino,MX,Sinaloa,20/03/2003,Equivalencia,Dzityá,COBAY TIZIMIN,Escolarizada,"Calle 48-B S/N por Calle 31, Centro, 97702 Tizimín, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1817037,H,México,Puebla,19/07/2003,Repetidor,Wallis,COBAY SANTA ROSA,Escolarizada,"Av. 1o. de Mayo x 107 y 109, 97279 Mérida, Yucatán",Licenciatura,Odontología,MAT,Enero-Junio
1817022,M,Mexicana,Ciudad de Mexico,18/11/2005,Repetidor,Wallis,PREPARATORIA ESTATAL NUM. 10,Escolarizada,"Calle 59 Num. Ext. 821 Balcones Iii, Ciudad Caucel , Mérida, Yucatán",Licenciatura,Odontología,MAT,Agosto-Diciembre
1817041,Femenino,Mexicana,Puebla,08-11-1999,Reinscrito,Brisas,CENTRO DE ESTUDIOS TECNOLÓGICOS DEL MAR No 17,Escolarizada,"Progreso, Boulevard Turístico Yucalpetén, 97320 Progreso, Yucatán",LIC,Odontología,VESP,Enero-Junio
1827008,F,mexicano,Yucatán,2005-02-25,Nuevo,San Ramón Norte,PREPARATORIA ESTATAL #10 RUBÉN H. RODRÍGUEZ MOGUEL,Mixto/Sabatino,"Calle 59, s/n 102-A y 106, Cd Caucel, 97314 Mérida, Yuc.",Licenciatura,Administración de Empresas MIX,Vespertino,Enero-Abril
